fetch_timestamp,stop_id,name,lat,lon,bike_capacity,bikes_available,spaces_available
2026-08-02T00:15:19.035194,9e066470-2038-11f0-ab1d-9ae3af3bf913,BH Kralinger Esch,51.911179823,4.524762065,9,2,9999
2026-08-02T00:15:19.035194,9b1f0aaa-8125-11ed-b1e6-fa4fb8e2990b,RK Slaghekstraat - Beijerlandselaan,51.897574833,4.511261604,10,4,9999
2026-08-02T00:15:19.035194,b8c81048-2037-11f0-ab1d-9ae3af3bf913,BH Van Maanenstraat,51.932279316,4.464280453,6,3,9999
2026-08-02T00:15:19.035194,1f4ff66c-bdb8-11ed-b1e6-fa4fb8e2990b,RK Van der Takstraat ,51.914243737,4.496045621,10,2,9999
2026-08-02T00:15:19.035194,3b523cee-5c94-11f0-ab1d-9ae3af3bf913,BH - Wilhelminapier,51.90698281,4.489727426,14,9,9999
2026-08-02T00:15:19.035194,e8d292d2-039a-11ef-b58d-569a23b994be,BH Mia van Yperenplein ,51.928414546,4.545678043,10,1,9999
2026-08-02T00:15:19.035194,12daf18a-8068-11ed-b1e6-fa4fb8e2990b,BH Treinst. Lombardijen (Aesopusplaats),51.880478018,4.530040287,10,2,9999
2026-08-02T00:15:19.035194,558e4a5a-eaba-11ee-a9f0-82366b51b915,BH Blijdorplaan ,51.927389289,4.440437692,22,2,9999
2026-08-02T00:15:19.035194,5a8de282-36ee-11f0-ab1d-9ae3af3bf913,BH van Blommesteynweg,51.888148155,4.460842726,10,4,9999
2026-08-02T00:15:19.035194,078569ee-a5b5-11f0-ab44-baed9603afbb,Nieuwe Waterwegstraat (digitale testhub),51.900682979,4.390873601,12,0,9999
2026-08-02T00:15:19.035194,8e5dd27e-06fd-11ef-b58d-569a23b994be,BH Prins Alexanderplein,51.951040272,4.553684972,14,0,9999
2026-08-02T00:15:19.035194,5b583480-a8da-11ef-8778-d2279db84567,BH Duyststraat,51.910073429,4.452225738,8,3,9999
2026-08-02T00:15:19.035194,2510e9ba-a5b6-11f0-847a-baed9603afbb,Hub Kloosterplaats,51.91675013,4.402112308,6,3,9999
2026-08-02T00:15:19.035194,880e3e72-a8dd-11ef-8778-d2279db84567,BH Spaansebocht,51.917413667,4.430014126,9,3,9999
2026-08-02T00:15:19.035194,94b01d94-edc6-11ee-a9f0-82366b51b915,BH Schuttersveld,51.933248028,4.490978921,10,0,9999
2026-08-02T00:15:19.035194,69b33170-edbd-11ee-a9f0-82366b51b915,BH Metro Oostplein 2,51.923145722,4.496820843,10,9,9999
2026-08-02T00:15:19.035194,67d6af9a-f068-11ef-ba40-0ea3ed1ae564,HUB Hof van Spaland - Schiedamseweg,51.934898803,4.378145906,12,5,9999
2026-08-02T00:15:19.035194,4933dd54-9e7c-11ee-a91e-ee69b7c7763e,BH Willem Ruyslaan (Luzac College),51.925421889,4.508669446,10,7,9999
2026-08-02T00:15:19.035194,9f935b6c-b095-11ef-b6d3-56d88772ab1a,BH Bergpolderplein,51.945227242,4.474988047,8,4,9999
2026-08-02T00:15:19.035194,8a2d056c-bb93-11ef-a02d-6ea8ed91bd56,BH NS Station Noord (Bergweg),51.941530048,4.481339526,10,4,4
2026-08-02T00:15:19.035194,4d95ab34-8122-11ed-b1e6-fa4fb8e2990b,RK Metrostation Maashaven ,51.896573582,4.494245173,30,9,9999
2026-08-02T00:15:19.035194,3d015ff0-8394-11ee-bb01-c602c1905375,BH Metrostation Oosterflank,51.945209326,4.555045447,10,0,9999
2026-08-02T00:15:19.035194,defeb050-a747-11ef-8778-d2279db84567,BH Karel Doormanstraat,51.922789549,4.473609692,9,5,9999
2026-08-02T00:15:19.035194,b5dc5454-890f-11ee-bb01-c602c1905375,BH Schilderstraat,51.916377397,4.48142868,8,1,9999
2026-08-02T00:15:19.035194,2f12ae3e-806c-11ed-b1e6-fa4fb8e2990b,BH Winkelcentrum Keizerswaard-Herenw,51.886358391,4.549308056,15,13,9999
2026-08-02T00:15:19.035194,3b6d73a8-805d-11ed-b1e6-fa4fb8e2990b,BH Metrostation Melanchtonweg,51.94881199,4.465233746,10,3,9999
2026-08-02T00:15:19.035194,d5832958-891a-11ee-bb01-c602c1905375,BH Metro Zuidplein (nieuw),51.887180341,4.491554668,10,1,9999
2026-08-02T00:15:19.035194,a535094e-b162-11ef-bdcd-5adc5d29ed54,BH Eudokiaplein,51.932433484,4.47153255,9,3,9999
2026-08-02T00:15:19.035194,437f8dc8-bd9e-11ed-b1e6-fa4fb8e2990b,RK Hillevliet,51.89558515,4.506432514,10,2,9999
2026-08-02T00:15:19.035194,f10d8ab4-9997-11ee-a91e-ee69b7c7763e,BH Shell Hofplein,51.925705456,4.477781355,28,7,9999
2026-08-02T00:15:19.035194,94467720-8127-11ed-b1e6-fa4fb8e2990b,RK Persoonsdam,51.909309099,4.508017165,10,4,9999
2026-08-02T00:15:19.035194,9245444a-2023-11f0-ab1d-9ae3af3bf913,BH Witte de Withstraat,51.915906523,4.478080905,10,1,9999
2026-08-02T00:15:19.035194,49d59348-ff64-11ef-b515-a65a77daff90,BH Bergweg (Dirk van den Broek),51.93856254,4.479465675,6,10,9999
2026-08-02T00:15:19.035194,30fb96bc-8124-11ed-b1e6-fa4fb8e2990b,RK Beverwaardseweg/ Borgharensingel,51.898798338,4.564663375,10,2,9999
2026-08-02T00:15:19.035194,9a1fb404-8ab3-11ee-bb01-c602c1905375,BH Langenhorst ,51.874120882,4.494254863,10,4,9999
2026-08-02T00:15:19.035194,abe67bfa-b096-11ef-b6d3-56d88772ab1a,BH Wilgenplaslaan/ Donkersingel,51.951337599,4.47048253,10,0,9999
2026-08-02T00:15:19.035194,068b0f9c-a8dd-11ef-8778-d2279db84567,BH Vierhavenstraat (Sahan),51.908502395,4.437727106,4,1,9999
2026-08-02T00:15:19.035194,bc0e7e9c-a8da-11ef-8778-d2279db84567,BH Jan van Vuchtstraat,51.917045317,4.460830874,6,3,9999
2026-08-02T00:15:19.035194,8b721818-a5b2-11f0-ab44-baed9603afbb,Lekstraat,51.90446958,4.406985264,6,2,9999
2026-08-02T00:15:19.035194,ad212572-06f7-11ef-b58d-569a23b994be,BH Molenlaan/Grindweg,51.963224537,4.49571068,10,2,9999
2026-08-02T00:15:19.035194,f8828c3e-806d-11ed-b1e6-fa4fb8e2990b,RK Station Rdam Zuid,51.905545015,4.509568537,15,1,9999
2026-08-02T00:15:19.035194,5f71799e-806b-11ed-b1e6-fa4fb8e2990b,BH Willemsplein,51.911118908,4.481894771,17,6,9999
2026-08-02T00:15:19.035194,42824336-bd97-11ed-b1e6-fa4fb8e2990b,RK Groene Hilledijk,51.882726433,4.504266667,10,2,9999
2026-08-02T00:15:19.035194,db6932f4-182b-11ef-a8d1-42f0fecaeb6a,BH Metrostation Nesselande,51.978969273,4.586177782,10,0,9999
2026-08-02T00:15:19.035194,e26322b0-2025-11f0-ab1d-9ae3af3bf913,BH Brielselaan,51.896298935,4.489248091,4,2,9999
2026-08-02T00:15:19.035194,c862b7f2-06fb-11ef-b58d-569a23b994be,BH Prins Alexanderlaan (metrobaan zijde),51.952192324,4.551435621,10,1,9999
2026-08-02T00:15:19.035194,c53689c2-8124-11ed-b1e6-fa4fb8e2990b,RK Peellandstraat / Beesdestraat ,51.888535309,4.567291893,10,1,9999
2026-08-02T00:15:19.035194,8f5d35a0-1834-11ef-8071-42f0fecaeb6a,BH Jan Bijloostraat (Winkelcentrum Lage Land),51.941821995,4.546449269,9,2,9999
2026-08-02T00:15:19.035194,f8fcd3a4-983a-11ef-a85a-be896af2d3a5,BH Rhijnauwensingel,51.892161199,4.569620613,12,0,9999
2026-08-02T00:15:19.035194,58ccbecc-7aa5-11f1-adce-1aa0edc6a11c,BH HC Rotterdam 2,51.968410671,4.485361832,25,0,9999
2026-08-02T00:15:19.035194,118239d4-a5b2-11f0-ab44-baed9603afbb,Lorentzlaan (bushalte),51.917994492,4.415061192,4,3,9999
2026-08-02T00:15:19.035194,0c107276-bdb7-11ed-b1e6-fa4fb8e2990b,RK Sandelingenplein,51.889562128,4.506962326,10,8,9999
2026-08-02T00:15:19.035194,75b8bea6-81d8-11ed-b1e6-fa4fb8e2990b,RK Metrostation Maashaven (Putselaan),51.897794241,4.495760713,10,4,9999
2026-08-02T00:15:19.035194,a20bbbae-bdae-11ed-b1e6-fa4fb8e2990b,RK Frankendaal,51.886951976,4.521294152,10,4,9999
2026-08-02T00:15:19.035194,bc839806-a5b1-11f0-ab44-baed9603afbb,Van het Hoffplein (Boerhavelaan),51.916219132,4.412005574,8,1,9999
2026-08-02T00:15:19.035194,45ed4da2-7b78-11f1-adce-1aa0edc6a11c,Hub Bokelweg – De Hoopstraat,51.922989962,4.413671962,6,0,9999
2026-08-02T00:15:19.035194,e0a02458-7b75-11f1-9120-1aa0edc6a11c,Hub Spykerstraat- Calamdstraat,51.934520083,4.398113307,4,0,9999
2026-08-02T00:15:19.035194,2c632780-a8de-11ef-8778-d2279db84567,BH Schuttevaerweg,51.922420472,4.434869706,10,11,9999
2026-08-02T00:15:19.035194,b9bfe680-fbc4-11ee-b58d-569a23b994be,Trompenburg 2,51.917638379,4.518889893,10,0,10
2026-08-02T00:15:19.035194,e0a4baca-a748-11ef-8778-d2279db84567,BH Mariniersweg,51.920853425,4.490979502,10,2,9999
2026-08-02T00:15:19.035194,438486f4-a5b6-11f0-a150-baed9603afbb,HUB Koemarkt ingang garage,51.914517902,4.401917461,6,3,9999
2026-08-02T00:15:19.035194,19e2de56-b5d8-11ee-9ae6-5263e3f30f1e,BH STC Waalhaven,51.878297275,4.448759787,10,7,9999
2026-08-02T00:15:19.035194,c6c213ee-ed18-11ef-9957-f683e5eb607c,BH Langenhorst (Binkhorst),51.877310029,4.494737503,10,2,9999
2026-08-02T00:15:19.035194,3366f8b0-a8dc-11ef-8778-d2279db84567,BH Vierhavenstraat (WoonEnzo),51.907777562,4.438830385,4,2,9999
2026-08-02T00:15:19.035194,291c2f72-a749-11ef-8778-d2279db84567,BH Westzeedijk,51.909321622,4.471436479,10,1,9999
2026-08-02T00:15:19.035194,abd627be-67bb-11f0-91de-5eaa9feacc9b,BH Schiekade (Heer Bokelweg),51.927133058,4.476309832,10,1,9999
2026-08-02T00:15:19.035194,8948d5a4-b094-11ef-b6d3-56d88772ab1a,BH Duivenpad,51.964922912,4.498254116,8,0,9999
2026-08-02T00:15:19.035194,dc06f296-1768-11ef-8071-42f0fecaeb6a,BH Prins Alexanderlaan (Oosterflank),51.946646256,4.553811478,12,0,9999
2026-08-02T00:15:19.035194,a793d6ba-edc8-11ee-a9f0-82366b51b915,BH Infirmeriestraat,51.922255603,4.502265891,10,18,9999
2026-08-02T00:15:19.035194,0359e1a2-bdb3-11ed-b1e6-fa4fb8e2990b,RK Rosestraat 11C,51.902954022,4.511377745,10,3,9999
2026-08-02T00:15:19.035194,f539bd6e-06f8-11ef-b58d-569a23b994be,BH Meijersplein,51.955657978,4.463033845,8,5,9999
2026-08-02T00:15:19.035194,9b1fa0f6-ae3c-11ee-a91e-ee69b7c7763e,BH Winkelhart Plein 1953,51.874842065,4.467889739,10,9,9999
2026-08-02T00:15:19.035194,8bd90878-0884-11f0-9a47-66143dd92f22,RK Molenvliet,51.882626536,4.521159806,10,4,9999
2026-08-02T00:15:19.035194,4de2effe-f068-11ef-ba40-0ea3ed1ae564,HUB Hof van Spaland - Vlaardingseweg,51.935841728,4.376077923,4,2,9999
2026-08-02T00:15:19.035194,d38c6468-06fe-11ef-b58d-569a23b994be,BH Kleine Beer,51.950902127,4.555051083,6,1,9999
2026-08-02T00:15:19.035194,1826196c-b162-11ef-bdcd-5adc5d29ed54,BH Bentincklaan (Diergaarde Blijdorp),51.92572504,4.454794024,10,2,9999
2026-08-02T00:15:19.035194,8a1e5ed0-1c9e-11ee-8219-8ed3b2364c4f,BH Sparta stadion,51.920151368,4.434428835,20,4,9999
2026-08-02T00:15:19.035194,f639fdd6-869f-11f1-ada6-1aa0edc6a11c,Hub P+R Capelsebrug,51.921012197,4.559173145,18,5,9999
2026-08-02T00:15:19.035194,d3c9003c-b486-11ee-9ae6-5263e3f30f1e,BH Oostzeedijk Beneden,51.922514244,4.503092963,10,5,9999
2026-08-02T00:15:19.035194,552a82b8-b094-11ef-b6d3-56d88772ab1a,BH Hockeyclub Rotterdam,51.96869974,4.484731647,25,1,9999
2026-08-02T00:15:19.035194,d4a8557a-eabd-11ef-ac99-aa7241d1fb4f,HUB Admiraal Trompstraat (Huisman),51.908834504,4.381923039,8,1,9999
2026-08-02T00:15:19.035194,00e8b3de-9e82-11ee-a91e-ee69b7c7763e,BH Jacques Dutilhweg,51.927993284,4.5475155,10,3,9999
2026-08-02T00:15:19.035194,d868fe52-36e5-11f0-ab1d-9ae3af3bf913,BH Sluisjesdijk,51.894714517,4.461900478,10,5,0
2026-08-02T00:15:19.035194,2c82bb9a-217b-11ee-8219-8ed3b2364c4f,Hub Weena,51.922738296,4.469181329,142,1,9999
2026-08-02T00:15:19.035194,96f5cbdc-06f6-11ef-b58d-569a23b994be,BH Argonautenweg,51.959086712,4.49354982,10,5,9999
2026-08-02T00:15:19.035194,62b0255a-9e7a-11ee-a91e-ee69b7c7763e,BH Vierhavenstraat,51.910327597,4.434992993,16,3,9999
2026-08-02T00:15:19.035194,2b10524e-06f5-11ef-b58d-569a23b994be,BH Piet van der Polsingel,51.950618784,4.518612648,8,7,9999
2026-08-02T00:15:19.035194,47070056-06fa-11ef-b58d-569a23b994be,BH Metrostation Schenkel,51.931770435,4.56406792,12,5,9999
2026-08-02T00:15:19.035194,7a8c12ba-91ab-11ed-b1e6-fa4fb8e2990b,BH Metrostation Slinge,51.874526023,4.477872534,15,2,9999
2026-08-02T00:15:19.035194,0e59456c-f06d-11f0-b173-2e3b4d4b7f35,BH P+R Kralingse Zoom,51.921440854,4.531732208,10,8,1
2026-08-02T00:15:19.035194,8330f3ca-a5b4-11f0-ab44-baed9603afbb,Fokkerstraat Plesmanstraat,51.929694009,4.399576614,4,0,9999
2026-08-02T00:15:19.035194,d6ad1a08-5f48-11f1-8e1e-8ab66ac061d2,BH Industrieweg - Spaarnestraat,51.934546497,4.413954073,10,1,4
2026-08-02T00:15:19.035194,39cd3948-7b77-11f1-adce-1aa0edc6a11c,Hub Ringerstraat / van Heekstraat,51.933093634,4.405302882,6,0,9999
2026-08-02T00:15:19.035194,f58e41fc-1c9f-11ee-8219-8ed3b2364c4f,BH Heemraadsplein,51.912322959,4.455058085,10,3,9999
2026-08-02T00:15:19.035194,79fdd038-34b8-11f0-ab1d-9ae3af3bf913,BH RTHA Airport,51.94924845,4.432611987,10,8,0
2026-08-02T00:15:19.035194,e90e9332-06f5-11ef-b58d-569a23b994be,BH Burgemeester Le Fèvre de Montignylaan,51.957620055,4.501711782,10,3,9999
2026-08-02T00:15:19.035194,5cb3ffde-bdaf-11ed-b1e6-fa4fb8e2990b,RK Stadionlaan,51.892328813,4.530682857,10,2,9999
2026-08-02T00:15:19.035194,ac11069a-843e-11f1-a0f2-1aa0edc6a11c,VH HER-terrein 2,51.956999686,4.455868775,8,0,8
2026-08-02T00:15:19.035194,cba08a3a-5f4a-11f1-8e1e-8ab66ac061d2,BH Sevillaweg,51.93970873,4.410979135,8,0,6
2026-08-02T00:15:19.035194,1d6f7fcc-5f43-11f1-8e1e-8ab66ac061d2,BH Galateestraat,51.925503599,4.41543801,6,1,2
2026-08-02T00:15:19.035194,87e1e920-843d-11f1-adce-1aa0edc6a11c,VH HER-terrein 1,51.956690841,4.45551145,10,0,10
2026-08-02T00:15:19.035194,df492ec2-4dc8-11f1-94f2-0225521a85c1,Vlierbaan,51.95661061,4.574884272,50,0,50
2026-08-02T00:15:19.035194,1bf3fada-7ada-11f1-adce-1aa0edc6a11c,Hub 's Gravelandseweg (Burger King),51.928476971,4.403170519,8,0,9999
2026-08-02T00:15:19.035194,b656840e-7458-11f1-8e1e-8ab66ac061d2,VH Varkernoordseviaduct,51.897487666,4.518067924,40,0,9999
2026-08-02T00:15:19.035194,5f105026-5f4a-11f1-8e1e-8ab66ac061d2,BH Breevaartstraat,51.927091885,4.421691838,10,2,7
2026-08-02T00:15:19.035194,2f6944b6-5f47-11f1-8e1e-8ab66ac061d2,BH Vlaardingweg,51.931996,4.415752004,8,1,4
2026-08-02T00:15:19.035194,a6843864-fbc4-11ee-b58d-569a23b994be,Trompenburg 1,51.917696349,4.517981647,10,4,5
2026-08-02T00:15:19.035194,df88bd2a-7b78-11f1-adce-1aa0edc6a11c,Hub Koolhovenstraat - ‘s Gravenlandseweg,51.933968231,4.400250771,8,0,9999
2026-08-02T00:15:19.035194,37699358-5f49-11f1-8e1e-8ab66ac061d2,BH Keenstraat,51.930132605,4.417931048,8,0,8
2026-08-02T00:15:19.035194,f4d561c2-1e0f-11f1-bada-da123385441b,BH PR Slinge 2,51.87374414,4.477026543,10,7,3
2026-08-02T00:15:19.035194,23569d5c-7b78-11f1-adce-1aa0edc6a11c,Hub Phillippusweg - Overschieseweg,51.925807874,4.409780363,8,0,9999
2026-08-02T00:15:19.035194,2c4ff78a-2783-11f1-a5ae-0225521a85c1,BH PR Slinge 2,51.87374414,4.477026543,10,7,3
